epoch, batch, loss, loss_force_constant, loss_e, f_mae, e/N_mae, force_constant_mae
   56,   119,           256.49,           256.25,          0.23148,       2.9007e-06,          0.48112,           256.25
   56,   120,           1334.3,             1331,           3.2699,          0.15576,           1.8083,             1331
   56,   121,           671.31,           671.31,       0.00046365,          0.39239,         0.021533,           671.31
   56,   122,           894.29,           894.29,         0.001199,          0.15381,         0.034627,           894.29
   56,   123,           1534.8,           1534.7,         0.066687,          0.17925,          0.25824,           1534.7
   56,   124,           512.63,           512.62,        0.0074826,         0.015947,         0.086502,           512.62
   56,   125,           863.91,           863.72,          0.18938,          0.18675,          0.43518,           863.72
   56,   126,           1117.1,           1116.9,          0.19501,          0.11733,           0.4416,           1116.9
   56,   127,           1797.6,           1797.4,           0.1709,          0.03818,           0.4134,           1797.4
   56,   128,           1069.9,           1069.9,         0.016551,          0.29353,          0.12865,           1069.9
   56,   129,           765.29,           765.26,          0.02342,         0.045326,          0.15304,           765.26
   56,   130,           567.32,           567.08,          0.23884,          0.18827,          0.48872,           567.08
   56,   131,           1109.3,           1109.3,         0.019196,          0.18851,          0.13855,           1109.3
   56,   132,           1729.3,           1729.3,       9.6697e-05,          0.50081,        0.0098334,           1729.3
   56,   133,           1063.4,           1063.3,         0.028929,          0.23433,          0.17008,           1063.3
   56,   134,           814.58,           814.34,           0.2359,         0.086786,           0.4857,           814.34
   56,   135,           1012.8,           1012.4,          0.43366,          0.04954,          0.65852,           1012.4
   56,   136,           650.31,           649.64,          0.66595,          0.06742,          0.81606,           649.64
   56,   137,           777.22,           777.03,          0.19312,          0.30954,          0.43945,           777.03
   56,   138,           650.21,            650.2,        0.0088732,         0.095408,         0.094198,            650.2
   56,   139,           808.67,           808.44,            0.224,          0.45672,          0.47329,           808.44
   56,   140,           628.19,           628.19,        0.0022459,          0.19165,          0.04739,           628.19
   56,   141,           810.65,           810.41,          0.23158,         0.030325,          0.48123,           810.41
   56,   142,           1180.9,           1180.9,       0.00090829,          0.18108,         0.030138,           1180.9
   56,   143,             4343,           4342.9,         0.077961,          0.12159,          0.27922,           4342.9
   56,   144,           537.17,           536.99,          0.17698,          0.15016,          0.42068,           536.99
   56,   145,           21.585,           15.497,           6.0873,       2.8929e-07,           2.4672,           15.497
   56,   146,           1009.6,           1009.4,          0.12026,          0.16001,          0.34679,           1009.4
   56,   147,           839.28,           839.16,          0.11303,          0.29783,           0.3362,           839.16
   56,   148,           1171.4,           1171.4,       0.00024925,         0.098697,         0.015788,           1171.4
   56,   149,           1051.1,           1051.1,       6.2962e-06,          0.13886,        0.0025092,           1051.1
   56,   150,           552.71,           552.24,          0.46691,          0.17285,          0.68331,           552.24
   56,   151,           1062.6,             1061,            1.572,          0.21326,           1.2538,             1061
   56,   152,           646.31,           645.86,          0.44716,            1.137,           0.6687,           645.86
   56,   153,           888.29,           888.28,        0.0011701,          0.11303,         0.034207,           888.28
   56,   154,           927.72,           927.66,         0.054404,          0.25564,          0.23325,           927.66
   56,   155,           1231.7,           1231.4,          0.26305,         0.048332,          0.51288,           1231.4
   56,   156,           442.72,           442.53,           0.1979,         0.035439,          0.44485,           442.53
   56,   157,           383.96,           383.96,        0.0037113,         0.029994,         0.060921,           383.96
   56,   158,           1011.2,           1011.2,         0.026697,          0.15583,          0.16339,           1011.2
   56,   159,           923.12,           921.52,           1.5933,          0.11114,           1.2623,           921.52
   56,   160,           768.07,           767.92,          0.14754,         0.011384,          0.38411,           767.92
   56,   161,           312.87,           312.53,          0.33266,           0.7327,          0.57676,           312.53
   56,   162,           883.34,           883.29,         0.050249,          0.16887,          0.22416,           883.29
   56,   163,           902.31,            902.3,        0.0089731,           0.1215,         0.094727,            902.3
   56,   164,           897.84,           897.79,         0.046372,          0.12721,          0.21534,           897.79
   56,   165,           902.19,           901.61,          0.58751,         0.070186,          0.76649,           901.61
   56,   166,            569.8,           569.59,          0.21438,          0.18265,          0.46301,           569.59
   56,   167,           841.25,           841.02,          0.23063,         0.054205,          0.48023,           841.02
   56,   168,           970.16,           969.93,          0.23081,         0.096572,          0.48043,           969.93
   57,     1,           297.96,           297.61,          0.35611,          0.72474,          0.59675,           297.61
   57,     2,           1141.4,           1141.4,        0.0080317,          0.23632,          0.08962,           1141.4
   57,     3,           1058.3,           1058.1,          0.17621,         0.051779,          0.41978,           1058.1
   57,     4,           1020.9,           1020.6,          0.35622,          0.27159,          0.59684,           1020.6
   57,     5,           926.88,           926.66,           0.2211,          0.21051,          0.47021,           926.66
   57,     6,           526.58,           526.39,          0.18967,          0.10117,          0.43551,           526.39
   57,     7,            32.61,           29.904,           2.7067,       9.4084e-05,           1.6452,           29.904
   57,     8,           815.68,           815.67,        0.0071632,          0.20201,         0.084635,           815.67
   57,     9,           1096.8,           1096.8,         0.054836,          0.15911,          0.23417,           1096.8
   57,    10,           922.68,            922.6,         0.080043,          0.18401,          0.28292,            922.6
   57,    11,           629.72,           629.71,        0.0089818,           0.2798,         0.094772,           629.71
   57,    12,           1166.9,           1166.9,        0.0017633,          0.25471,         0.041992,           1166.9
   57,    13,           813.53,           813.08,          0.44776,          0.23242,          0.66915,           813.08
   57,    14,           943.14,           943.14,       1.0464e-05,          0.22718,        0.0032349,           943.14
   57,    15,            561.8,           561.66,          0.13632,         0.071125,          0.36922,           561.66
   57,    16,           928.88,           928.88,        0.0021593,          0.27544,         0.046468,           928.88
   57,    17,           738.85,           737.98,          0.87177,          0.13543,          0.93369,           737.98
   57,    18,           879.08,           879.08,         0.003222,          0.25333,         0.056763,           879.08
   57,    19,           851.14,           850.02,           1.1201,          0.11277,           1.0583,           850.02
   57,    20,           674.63,           674.46,          0.17125,         0.040448,          0.41382,           674.46
   57,    21,           979.38,           979.18,          0.19396,          0.22462,          0.44041,           979.18
   57,    22,           382.56,           382.56,       0.00021102,         0.057683,         0.014526,           382.56
   57,    23,           100.02,           100.01,        0.0022024,       8.2197e-06,         0.046929,           100.01
   57,    24,           1096.4,           1096.3,         0.034973,          0.27986,          0.18701,           1096.3
   57,    25,           1170.9,           1170.9,        0.0025451,         0.062466,         0.050449,           1170.9
   57,    26,           660.68,           660.05,          0.63018,          0.13986,          0.79384,           660.05
   57,    27,           852.59,           852.52,         0.067272,          0.21009,          0.25937,           852.52
   57,    28,           492.02,           489.18,           2.8438,          0.30594,           1.6864,           489.18
   57,    29,           983.16,           983.14,         0.020704,         0.096075,          0.14389,           983.14
   57,    30,           792.18,           789.12,           3.0628,          0.58347,           1.7501,           789.12
   57,    31,           755.43,           755.38,         0.056376,          0.36979,          0.23744,           755.38
   57,    32,           1056.6,           1056.5,         0.083363,          0.12591,          0.28873,           1056.5
   57,    33,           4776.8,           4776.3,          0.48639,           0.1633,          0.69741,           4776.3
   57,    34,           1346.1,           1345.9,          0.20875,         0.049959,          0.45689,           1345.9
   57,    35,           909.11,           908.79,          0.32343,          0.13497,          0.56871,           908.79
   57,    36,           539.94,           539.41,          0.52884,          0.13674,          0.72721,           539.41
   57,    37,           885.49,           885.48,        0.0088783,          0.13484,         0.094225,           885.48
   57,    38,           777.52,           777.33,          0.19696,          0.09708,           0.4438,           777.33
   57,    39,           761.37,           761.37,        0.0011544,          0.12312,         0.033976,           761.37
   57,    40,           1026.2,           1026.1,          0.10391,          0.31856,          0.32236,           1026.1
   57,    41,           696.13,           695.99,          0.13179,           0.1146,          0.36303,           695.99
   57,    42,           921.42,           921.05,          0.37766,         0.071528,          0.61454,           921.05
   57,    43,           636.41,            636.3,          0.10402,          0.10054,          0.32252,            636.3
   57,    44,           679.43,           679.41,         0.014245,         0.085269,          0.11935,           679.41
   57,    45,           705.18,            705.1,         0.082169,         0.067056,          0.28665,            705.1
   57,    46,           875.25,            875.1,          0.15272,         0.061701,          0.39079,            875.1
   57,    47,             1338,           1337.7,          0.29874,          0.28578,          0.54657,           1337.7
   57,    48,           852.47,           852.46,         0.014465,          0.11088,          0.12027,           852.46
   57,    49,           1050.6,           1050.4,          0.15785,          0.33103,          0.39731,           1050.4
   57,    50,           818.09,           818.06,         0.031403,          0.15761,          0.17721,           818.06
   57,    51,           1231.5,           1230.9,          0.67029,          0.38408,          0.81871,           1230.9
   57,    52,           962.37,           961.87,          0.49748,          0.29325,          0.70532,           961.87
   57,    53,           669.59,           668.87,           0.7186,           1.0834,           0.8477,           668.87
   57,    54,           905.81,           905.63,          0.17687,          0.12212,          0.42056,           905.63
   57,    55,           1448.1,           1447.5,          0.58607,         0.057245,          0.76555,           1447.5
   57,    56,           867.69,           867.21,          0.48003,          0.21256,          0.69284,           867.21
   57,    57,           1025.7,           1025.3,          0.36015,          0.15689,          0.60013,           1025.3
   57,    58,           773.24,           773.03,          0.21262,           0.4846,          0.46111,           773.03
   57,    59,           885.27,           885.22,         0.050967,          0.13692,          0.22576,           885.22
   57,    60,           892.69,           892.59,          0.09668,          0.21929,          0.31093,           892.59
   57,    61,           697.89,           697.71,          0.18314,        0.0099929,          0.42795,           697.71
   57,    62,           444.67,           444.56,          0.11123,         0.069348,          0.33351,           444.56
   57,    63,           827.93,           827.54,          0.38747,          0.30345,          0.62247,           827.54
   57,    64,           786.58,           786.58,       0.00038866,          0.12685,         0.019714,           786.58
   57,    65,           1184.6,           1184.5,          0.16999,          0.10556,          0.41229,           1184.5
   57,    66,           939.28,           939.17,          0.10395,          0.13449,          0.32241,           939.17
   57,    67,           828.93,           828.93,        0.0019324,          0.11301,         0.043959,           828.93
   57,    68,            830.7,           830.63,         0.063511,          0.16009,          0.25201,           830.63
   57,    69,           904.68,           904.51,          0.16152,           0.1049,           0.4019,           904.51
   57,    70,           1209.3,           1209.2,          0.10825,          0.15452,          0.32901,           1209.2
   57,    71,            702.6,           702.59,         0.011726,          0.10287,          0.10829,           702.59
   57,    72,           617.77,           617.56,           0.2142,          0.10708,          0.46282,           617.56
   57,    73,           965.39,            965.1,          0.29323,          0.25383,           0.5415,            965.1
   57,    74,           808.89,           808.89,        0.0013066,          0.15461,         0.036146,           808.89
   57,    75,           758.03,              758,         0.030456,          0.25013,          0.17452,              758
   57,    76,           1154.3,           1153.1,           1.1572,          0.13751,           1.0757,           1153.1
   57,    77,           352.49,           352.49,        0.0054852,          0.14445,         0.074062,           352.49
   57,    78,           836.34,           836.11,          0.23596,         0.040557,          0.48576,           836.11
   57,    79,           1119.6,           1119.4,          0.19339,         0.027733,          0.43976,           1119.4
   57,    80,            221.5,           220.73,          0.77221,       2.0189e-06,          0.87875,           220.73
   57,    81,           628.96,           628.21,          0.74522,          0.12273,          0.86326,           628.21
   57,    82,           817.59,           817.59,        0.0059487,         0.080277,         0.077128,           817.59
   57,    83,           420.78,           420.77,        0.0073625,         0.025383,         0.085805,           420.77
   57,    84,           406.95,           406.94,        0.0059222,          0.41189,         0.076956,           406.94
   57,    85,           1010.7,           1010.5,          0.20642,          0.19612,          0.45434,           1010.5
   57,    86,           892.46,           892.24,          0.21316,          0.17692,          0.46169,           892.24
   57,    87,           973.54,           973.53,         0.010387,          0.22663,          0.10192,           973.53
   57,    88,           1001.3,           1001.1,           0.1269,          0.24185,          0.35623,           1001.1
   57,    89,           15.975,           11.737,            4.238,       2.5266e-07,           2.0586,           11.737
   57,    90,           795.71,            795.7,         0.011607,         0.030896,          0.10774,            795.7
   57,    91,           1343.5,           1342.8,          0.66989,          0.12716,          0.81847,           1342.8
   57,    92,           672.58,           672.38,          0.20439,         0.094918,           0.4521,           672.38
   57,    93,             1067,             1067,       0.00012819,          0.26211,         0.011322,             1067
   57,    94,           870.54,           870.45,         0.087321,          0.15781,           0.2955,           870.45
   57,    95,           1080.5,           1080.4,          0.11385,          0.15143,          0.33742,           1080.4
   57,    96,           1105.6,           1105.5,         0.079239,         0.066901,          0.28149,           1105.5
   57,    97,           325.06,           324.93,           0.1283,          0.20169,          0.35818,           324.93
   57,    98,           1044.2,           1044.1,         0.040922,         0.062087,          0.20229,           1044.1
   57,    99,           625.45,           625.41,         0.038545,          0.10702,          0.19633,           625.41
   57,   100,           619.73,           619.73,         0.006486,         0.031924,         0.080536,           619.73
   57,   101,           772.42,            772.3,          0.11782,         0.067904,          0.34325,            772.3
   57,   102,           4323.5,           4323.3,          0.16473,          0.13011,          0.40587,           4323.3
   57,   103,           710.29,           710.15,          0.13231,          0.16543,          0.36375,           710.15
   57,   104,           368.85,           368.74,          0.11105,         0.089307,          0.33324,           368.74
   57,   105,           1096.7,           1096.6,          0.03355,          0.27636,          0.18317,           1096.6
   57,   106,           796.59,           796.59,       0.00054598,          0.14525,         0.023366,           796.59
   57,   107,           701.03,           700.88,          0.14387,         0.098968,           0.3793,           700.88
   57,   108,           668.84,           667.51,           1.3311,          0.11016,           1.1537,           667.51
   57,   109,           1257.5,           1257.4,         0.027675,          0.15921,          0.16636,           1257.4
   57,   110,           1105.6,           1105.6,       0.00031186,           0.2918,          0.01766,           1105.6
   57,   111,           673.19,           673.07,          0.12222,           0.1683,           0.3496,           673.07
   57,   112,           1159.7,           1159.7,       9.9382e-05,          0.13331,        0.0099691,           1159.7
   57,   113,           1198.7,           1198.7,       7.2852e-06,           0.1819,        0.0026991,           1198.7
   57,   114,           1055.4,           1055.2,          0.13351,          0.22311,          0.36538,           1055.2
   57,   115,           1118.8,           1118.1,          0.76895,         0.035813,           0.8769,           1118.1
   57,   116,           661.08,           661.07,        0.0042771,          0.13154,         0.065399,           661.07
   57,   117,           618.94,           618.25,            0.693,         0.031727,          0.83247,           618.25
   57,   118,           786.69,           786.58,          0.11761,           0.1046,          0.34295,           786.58
   57,   119,           1068.6,           1066.2,           2.3244,          0.12572,           1.5246,           1066.2
   57,   120,           664.11,            664.1,        0.0017856,          0.10014,         0.042257,            664.1
   57,   121,           774.02,           774.01,         0.014769,          0.21617,          0.12153,           774.01
   57,   122,           859.36,           859.21,           0.1552,         0.050045,          0.39395,           859.21
   57,   123,           1004.9,           1004.8,         0.096237,          0.12171,          0.31022,           1004.8
   57,   124,           1929.4,           1929.4,        0.0034047,         0.050148,          0.05835,           1929.4
   57,   125,           809.25,           808.67,          0.58085,         0.079703,          0.76214,           808.67
   57,   126,           592.66,           592.52,          0.13996,          0.11945,          0.37411,           592.52
   57,   127,             1074,           1073.9,          0.14786,          0.28152,          0.38452,           1073.9
   57,   128,           926.74,            926.5,          0.23846,          0.25535,          0.48832,            926.5
   57,   129,           353.04,            352.8,          0.24274,          0.78009,          0.49268,            352.8
   57,   130,           1387.7,           1381.5,           6.1314,          0.19686,           2.4762,           1381.5
   57,   131,           797.53,           797.52,        0.0055039,          0.10523,         0.074188,           797.52
   57,   132,            387.8,            387.8,        0.0010941,          0.17108,         0.033077,            387.8
   57,   133,           417.12,           416.61,          0.51016,       4.3473e-06,          0.71425,           416.61
   57,   134,           742.18,           741.95,          0.22985,          0.15985,          0.47943,           741.95
   57,   135,           269.44,           269.41,         0.026468,         0.074408,          0.16269,           269.41
   57,   136,           1040.7,           1040.5,          0.15229,         0.086408,          0.39025,           1040.5
   57,   137,           1084.7,           1084.6,         0.081123,          0.18346,          0.28482,           1084.6
   57,   138,           587.69,           587.61,         0.085444,          0.21525,          0.29231,           587.61
   57,   139,           639.17,           639.12,          0.05727,          0.22119,          0.23931,           639.12
   57,   140,           1681.3,           1681.2,          0.11614,          0.48956,          0.34079,           1681.2
   57,   141,           1056.9,           1056.9,        0.0020198,          0.30896,         0.044942,           1056.9
   57,   142,           529.28,           529.21,         0.071394,         0.096924,           0.2672,           529.21
   57,   143,           904.46,           904.26,          0.19733,          0.20732,          0.44422,           904.26
   57,   144,           783.65,           782.95,          0.70559,         0.051699,             0.84,           782.95
   57,   145,           1018.8,           1018.1,          0.70421,          0.18131,          0.83917,           1018.1
   57,   146,           1131.3,           1126.8,           4.5639,          0.43809,           2.1363,           1126.8
   57,   147,             1496,           1495.8,          0.22475,            0.219,          0.47408,           1495.8
   57,   148,           1169.2,           1169.1,          0.12994,          0.10291,          0.36047,           1169.1
   57,   149,           1510.6,           1510.4,          0.14993,          0.71244,          0.38721,           1510.4
   57,   150,            675.8,            675.8,        0.0009282,         0.090555,         0.030466,            675.8
   57,   151,           489.73,           487.73,           1.9933,          0.40224,           1.4119,           487.73
   57,   152,            989.3,           989.29,        0.0041673,          0.29939,         0.064555,           989.29
   57,   153,           1133.9,           1133.7,          0.15118,          0.10697,          0.38881,           1133.7
   57,   154,           1430.9,           1429.5,           1.4131,           0.1181,           1.1887,           1429.5
   57,   155,           771.62,           771.62,       5.8674e-05,          0.14124,        0.0076599,           771.62
   57,   156,           1095.6,           1095.6,        0.0011406,          0.12684,         0.033773,           1095.6
   57,   157,           934.23,           932.85,           1.3803,          0.12921,           1.1748,           932.85
   57,   158,           1140.7,           1139.9,           0.8415,          0.12966,          0.91733,           1139.9
   57,   159,           908.23,           907.98,          0.25125,          0.23974,          0.50125,           907.98
   57,   160,           882.84,           882.01,          0.82511,         0.046542,          0.90836,           882.01
   57,   161,           442.84,           442.78,          0.06057,          0.11552,          0.24611,           442.78
   57,   162,           866.95,           866.81,          0.13652,         0.074871,          0.36949,           866.81
   57,   163,           1044.5,           1044.4,          0.14957,         0.078394,          0.38675,           1044.4
   57,   164,           584.14,           584.01,           0.1281,          0.15698,          0.35791,           584.01
   57,   165,           305.29,           303.43,           1.8648,          0.45425,           1.3656,           303.43
   57,   166,           985.95,            985.8,          0.14494,          0.19224,          0.38071,            985.8
   57,   167,           1185.4,           1185.4,       3.9012e-05,          0.21279,        0.0062459,           1185.4
   57,   168,           946.64,           946.63,        0.0096304,          0.16144,         0.098134,           946.63
   58,     1,           763.83,           763.83,       0.00055266,         0.057915,         0.023509,           763.83
   58,     2,           651.86,           651.16,          0.69868,           1.1941,          0.83587,           651.16
   58,     3,           904.25,           904.24,        0.0030781,          0.10982,         0.055481,           904.24
   58,     4,            999.6,           999.52,         0.077326,         0.086867,          0.27808,           999.52
   58,     5,           924.81,           924.81,       0.00075661,          0.14122,         0.027507,           924.81
   58,     6,           694.51,           694.51,        0.0020704,          0.11782,         0.045502,           694.51
   58,     7,           1091.9,           1091.9,         0.059892,         0.060989,          0.24473,           1091.9
   58,     8,           824.19,              823,           1.1912,           0.1328,           1.0914,              823
   58,     9,           1034.5,           1034.1,          0.39144,          0.29704,          0.62565,           1034.1
   58,    10,           106.46,           106.35,          0.11631,       6.9871e-06,          0.34104,           106.35
   58,    11,           756.28,           756.13,           0.1454,          0.12451,          0.38132,           756.13
   58,    12,           680.71,           680.08,          0.63266,          0.04133,           0.7954,           680.08
   58,    13,           1078.8,           1078.8,        0.0024536,          0.11195,         0.049533,           1078.8
   58,    14,           845.04,           844.85,          0.19348,          0.17983,          0.43986,           844.85
   58,    15,           994.17,           994.05,          0.12256,          0.35254,          0.35009,           994.05
   58,    16,           1045.9,           1045.8,          0.14654,           0.3441,           0.3828,           1045.8
   58,    17,           564.37,           564.21,          0.16462,          0.21315,          0.40573,           564.21
   58,    18,           733.85,           733.85,       0.00027258,          0.13066,          0.01651,           733.85
   58,    19,           617.77,           617.77,       5.9928e-05,         0.089941,        0.0077413,           617.77
   58,    20,           909.07,           908.94,          0.12881,          0.25161,           0.3589,           908.94
   58,    21,           976.18,           976.04,          0.14643,         0.077347,          0.38267,           976.04
   58,    22,           227.66,            227.1,          0.56128,        1.933e-06,          0.74919,            227.1
   58,    23,           4365.7,           4365.5,          0.14262,          0.10728,          0.37764,           4365.5
   58,    24,            818.4,            818.3,          0.10538,           0.1717,          0.32463,            818.3
   58,    25,           1005.8,           1005.8,       0.00042057,          0.25238,         0.020508,           1005.8
   58,    26,           1557.4,           1557.3,         0.087086,          0.63994,           0.2951,           1557.3
   58,    27,           15.708,           11.368,           4.3405,       2.5438e-07,           2.0834,           11.368
   58,    28,           594.61,           591.03,           3.5882,          0.34737,           1.8943,           591.03
   58,    29,           557.18,            555.9,           1.2825,          0.13339,           1.1325,            555.9
   58,    30,            691.9,           690.64,           1.2613,           0.1599,           1.1231,           690.64
   58,    31,            392.6,           392.59,        0.0082911,          0.18374,         0.091055,           392.59
   58,    32,           993.03,           992.82,          0.21068,          0.13902,          0.45899,           992.82
   58,    33,           1369.5,           1368.8,          0.65157,         0.087657,           0.8072,           1368.8
   58,    34,           638.94,           638.76,          0.17632,          0.11888,           0.4199,           638.76
   58,    35,           306.33,           306.17,           0.1624,          0.25429,          0.40298,           306.17
   58,    36,           563.17,           563.03,          0.13903,          0.21034,          0.37286,           563.03
   58,    37,           880.63,           880.51,          0.12436,          0.13432,          0.35265,           880.51
   58,    38,           1664.2,           1664.2,         0.004843,         0.040024,         0.069592,           1664.2
   58,    39,           732.32,           732.32,       3.3739e-05,         0.047524,        0.0058085,           732.32
   58,    40,           350.63,           350.63,       0.00070672,           0.3985,         0.026584,           350.63
   58,    41,           943.26,           943.26,       4.9124e-05,          0.22048,        0.0070089,           943.26
   58,    42,           731.43,           731.24,          0.19628,          0.14109,          0.44303,           731.24
   58,    43,           854.47,           853.79,          0.68542,          0.16653,           0.8279,           853.79
   58,    44,           437.87,           437.81,         0.060953,           0.1118,          0.24689,           437.81
   58,    45,           823.05,           822.94,          0.11587,         0.072779,          0.34039,           822.94
   58,    46,            618.6,            618.5,          0.10823,          0.10738,          0.32899,            618.5
   58,    47,           406.02,           405.63,           0.3814,         0.031828,          0.61757,           405.63
   58,    48,           1099.1,             1099,          0.15401,          0.28111,          0.39245,             1099
   58,    49,           1148.3,             1148,          0.29194,         0.069965,          0.54032,             1148
   58,    50,           1007.5,           1007.3,          0.19157,          0.15574,          0.43769,           1007.3
   58,    51,           4909.3,           4908.8,          0.46762,          0.13765,          0.68382,           4908.8
   58,    52,           412.57,           412.57,        0.0011234,         0.026161,         0.033517,           412.57
   58,    53,           1010.2,           1010.1,          0.11008,          0.16435,          0.33179,           1010.1
   58,    54,            745.5,           745.34,          0.16022,         0.014197,          0.40028,           745.34
   58,    55,           437.74,           437.58,          0.15528,         0.058097,          0.39406,           437.58
   58,    56,           28.289,           22.131,           6.1572,       0.00011588,           2.4814,           22.131
   58,    57,           1428.2,           1428.1,          0.10478,          0.19411,          0.32369,           1428.1
   58,    58,           868.75,           868.52,          0.22273,          0.10181,          0.47195,           868.52
   58,    59,           677.04,           677.03,         0.007021,          0.13549,         0.083791,           677.03
   58,    60,           1128.3,           1128.3,        0.0047531,          0.25797,         0.068943,           1128.3
   58,    61,            822.4,           821.92,          0.47608,          0.22111,          0.68998,           821.92
   58,    62,           1137.5,           1133.8,           3.7412,          0.34992,           1.9342,           1133.8
   58,    63,           997.66,           997.25,          0.40327,          0.30304,          0.63504,           997.25
   58,    64,           939.62,           939.47,          0.15193,          0.24605,          0.38978,           939.47
   58,    65,           360.85,            360.6,          0.25374,          0.78835,          0.50373,            360.6
   58,    66,             1086,           1085.9,         0.099741,         0.040822,          0.31582,           1085.9
   58,    67,            573.6,           573.06,          0.54188,          0.14571,          0.73612,           573.06
   58,    68,           690.84,           689.54,           1.3048,         0.072054,           1.1423,           689.54
   58,    69,            290.4,           288.26,           2.1389,           0.4074,           1.4625,           288.26
   58,    70,           864.86,           864.74,           0.1223,          0.15353,          0.34971,           864.74
   58,    71,           1042.6,           1042.5,         0.084284,          0.04208,          0.29032,           1042.5
   58,    72,           718.22,           717.74,          0.48099,          0.10268,          0.69353,           717.74
   58,    73,           1100.9,           1100.8,          0.12174,          0.16985,          0.34891,           1100.8
   58,    74,           702.05,           701.95,         0.099965,         0.047569,          0.31617,           701.95
   58,    75,           890.92,            890.6,          0.32001,          0.30989,          0.56569,            890.6
   58,    76,             1132,           1131.8,          0.16498,          0.13405,          0.40618,           1131.8
   58,    77,           644.03,           643.99,         0.041458,         0.014186,          0.20361,           643.99
   58,    78,           660.26,           660.26,       0.00080974,          0.26743,         0.028456,           660.26
   58,    79,           1165.2,           1165.2,        0.0065501,          0.18038,         0.080933,           1165.2
   58,    80,           1035.9,           1035.4,          0.53684,          0.23792,           0.7327,           1035.4
   58,    81,           919.97,           919.93,         0.041799,          0.22907,          0.20445,           919.93
   58,    82,           971.55,           971.38,          0.16974,          0.23803,            0.412,           971.38
   58,    83,           605.77,           605.77,       4.8697e-05,          0.12508,        0.0069784,           605.77
   58,    84,           908.45,           908.43,          0.02354,          0.25993,          0.15343,           908.43
   58,    85,           1120.9,           1120.3,          0.64148,          0.16734,          0.80092,           1120.3
   58,    86,           1656.3,           1656.3,         0.025724,          0.49588,          0.16039,           1656.3
   58,    87,           811.31,           811.09,          0.21817,         0.072777,          0.46709,           811.09
   58,    88,           1152.5,           1152.5,         0.015699,          0.29816,          0.12529,           1152.5
   58,    89,           690.29,           690.25,         0.045531,         0.053482,          0.21338,           690.25
   58,    90,           1059.1,           1058.4,          0.76152,         0.047076,          0.87265,           1058.4
   58,    91,           504.71,            504.7,        0.0076205,         0.057287,         0.087296,            504.7
   58,    92,            888.3,            887.8,          0.50061,          0.13629,          0.70754,            887.8
   58,    93,           927.91,           927.48,          0.43726,          0.10688,          0.66125,           927.48
   58,    94,           824.45,           824.45,        0.0023901,          0.11694,         0.048889,           824.45
   58,    95,           885.29,           885.29,       0.00010964,          0.14195,         0.010471,           885.29
   58,    96,           939.95,           939.83,          0.12593,          0.26781,          0.35487,           939.83
   58,    97,           1272.3,           1272.3,        0.0057581,          0.15516,         0.075882,           1272.3
   58,    98,           536.13,           535.98,          0.15815,          0.15442,          0.39767,           535.98
   58,    99,           855.02,           854.87,          0.14953,          0.22473,          0.38669,           854.87
   58,   100,           824.07,           824.07,       4.1726e-05,          0.11678,        0.0064596,           824.07
   58,   101,           1126.8,           1126.8,        0.0003638,           0.3109,         0.019073,           1126.8
   58,   102,           685.64,           685.48,           0.1622,          0.11527,          0.40274,           685.48
   58,   103,           349.53,           349.38,          0.14886,         0.056983,          0.38582,           349.38
   58,   104,           836.48,           836.35,          0.12746,          0.16329,          0.35701,           836.35
   58,   105,           927.81,            927.7,          0.11131,          0.14516,          0.33363,            927.7
   58,   106,           1071.5,           1071.1,          0.37298,          0.10397,          0.61072,           1071.1
   58,   107,           874.77,           874.65,          0.11613,          0.18986,          0.34078,           874.65
   58,   108,           634.62,           634.62,       0.00028173,          0.13125,         0.016785,           634.62
   58,   109,           998.68,           998.56,          0.12636,          0.20014,          0.35547,           998.56
   58,   110,           1036.6,           1036.6,        0.0016806,          0.22672,         0.040995,           1036.6
   58,   111,             1333,           1332.6,          0.38007,          0.30589,           0.6165,           1332.6
   58,   112,           359.73,           359.47,          0.25837,       4.5237e-06,           0.5083,           359.47
   58,   113,           875.01,           874.89,          0.11516,          0.20216,          0.33935,           874.89
   58,   114,           371.62,           371.62,        0.0040619,          0.06256,         0.063733,           371.62
   58,   115,           985.59,           985.58,        0.0066261,          0.31319,         0.081401,           985.58
   58,   116,           471.39,            469.8,           1.5953,          0.33095,            1.263,            469.8
   58,   117,           1047.9,           1046.2,           1.7048,          0.19091,           1.3057,           1046.2
   58,   118,           801.87,            801.8,         0.070551,          0.19321,          0.26561,            801.8
   58,   119,           684.86,           684.86,        0.0033633,          0.12123,         0.057994,           684.86
   58,   120,           833.01,           828.64,           4.3777,          0.12761,           2.0923,           828.64
   58,   121,           614.18,           614.16,         0.015789,          0.27012,          0.12566,           614.16
   58,   122,           891.23,           891.03,          0.19805,          0.12102,          0.44503,           891.03
   58,   123,              803,           802.99,        0.0070671,          0.15648,         0.084066,           802.99
   58,   124,           994.24,           994.18,         0.069002,          0.20278,          0.26268,           994.18
   58,   125,           1078.4,           1078.4,        0.0024237,          0.21894,         0.049231,           1078.4
   58,   126,           378.14,           378.12,         0.016573,          0.19654,          0.12874,           378.12
   58,   127,           771.87,           771.86,        0.0096064,         0.075826,         0.098012,           771.86
   58,   128,           813.58,           813.22,          0.36253,          0.44597,          0.60211,           813.22
   58,   129,           835.83,           835.61,          0.22328,          0.24268,          0.47252,           835.61
